Legajo;Estado;Estructura;Convenio;Categoria;ID_Cat;Ingreso;Sexo;provincia;puesto;piramide;Titulo ;ID_PuestoBasico;ID_Banco;Banco;Enero;Febrero;Marzo
25437;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/12/2022;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25442;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25443;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25447;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25453;ACTI;Dentro de convenio;ATCC    ;20,0 Hs. CATEGORIA 3 CCT688/14;H33 ;12/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;174986;194234;194234
25455;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25457;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25458;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;306225;339910;339910
25459;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25462;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25464;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;19/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;339910
25466;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;21/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;306225;339910;339910
25468;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;21/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25469;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;21/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25470;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;21/12/2022;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25475;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25477;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25478;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/1/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25479;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25480;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;306225;339910;339910
25483;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25485;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;9/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25487;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;9/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;339910
25488;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25492;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25494;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25495;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25496;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;16/1/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25498;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;14/2/2023;M;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;306225;339910;339910
25499;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;14/2/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25501;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;14/2/2023;M;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25502;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/2/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25503;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;23/2/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25504;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/2/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25506;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25507;ACTI;Dentro de convenio;ATCC    ;20,0 Hs. CATEGORIA 3 CCT688/14;H33 ;20/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;174986;194234;194234
25510;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;20/3/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25511;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;20/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;339910
25512;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;20/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;339910
25515;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;20/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;339910
25516;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;23/3/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25517;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;17/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;218732;242793;242793
25518;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;17/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25519;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;17/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25520;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;17/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25523;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;17/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25524;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25525;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25526;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/4/2023;M;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25527;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;20/4/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25528;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25529;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25530;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25531;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25533;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25534;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/5/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;291351;291351
25538;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/5/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25540;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25542;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25543;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25544;ACTI;Dentro de convenio;ATCC    ;20,0 Hs. CATEGORIA 3 CCT688/14;H33 ;5/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;174986;194234;194234
25545;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25546;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25547;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25548;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25549;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25550;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25551;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25552;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;5/5/2023;M;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25553;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;5/5/2023;M;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25555;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;8/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25557;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;15/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25558;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;15/5/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25559;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;15/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25560;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;15/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;306225;339910;339910
25561;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;15/5/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25562;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;15/5/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25563;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;15/5/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25564;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;7/6/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25565;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;7/6/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25567;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/6/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25568;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/6/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25569;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/6/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25570;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;12/6/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25572;ACTI;Dentro de convenio;ATCC    ;25,0 Hs. CATEGORIA 3 CCT688/14;H23 ;6/7/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;218732;242793;242793
25573;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;6/7/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25574;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;10/7/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25575;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;10/7/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25576;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;10/7/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25578;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;10/7/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25580;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;11/7/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25581;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;1/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;339910
25582;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;1/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;339910
25583;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25584;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25585;ACTI;Dentro de convenio;ATCC    ;35,0 Hs. CATEGORIA 3 CCT688/14;H03 ;1/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;339910
25586;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;1/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25588;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25589;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25590;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25591;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25592;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;2/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;314974;349622;349622
25593;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25594;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;2/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25595;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;9/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;44;BANCO HIPOTECARIO S.A.;262479;291351;291351
25597;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;9/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25598;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;16/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25599;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;16/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25600;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;16/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;72;BANCO SANTANDER RIO S.A.;262479;291351;291351
25603;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;22/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25604;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;22/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25605;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;22/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25606;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;22/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25607;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;22/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
25608;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;22/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25609;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;22/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25610;ACTI;Dentro de convenio;ATCC    ;30,0 Hs. CATEGORIA 3 CCT688/14;H13 ;22/8/2023;F;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;262479;291351;291351
25612;ACTI;Dentro de convenio;ATCC    ;36,0 Hs. CATEGORIA 3 CCT688/14;H01 ;22/8/2023;M;CBA                     ;Operador ;8;NO;CDT     ;7;BANCO DE GALICIA Y BUENOS AIRES S.A.;314974;349622;349622
